licitacao_id,item_portfolio_id,descricao_portfolio,score,tipo_match
45780103000150202667_PMJ-2026-17-14/2026,,TRAMADOL 50 MG/ML C/50 AMP 1ML *(A-2) (G),50.00%,MÉDIO
6074731800016220252008_91603/2025,,DEXAMETASONA 4 MG CX.C/10 CPR (G),73.47%,ALTO
6074731800016220252008_91603/2025,,"DEXAMETASONA 4MG/ML CX/100 AMP 2,5ML (G)",71.19%,ALTO
6074731800016220252008_91603/2025,,"DEXAMETASONA 4MG AMP 2,5ML CX/100 (G)",67.92%,MÉDIO
6074731800016220252008_91603/2025,,DEXAMETASONA 2 MG AMP.1ML CX/100 (G),66.67%,MÉDIO
6074731800016220252008_91603/2025,,PREDNISOLONA 10 MG/ML 5 ML,60.61%,MÉDIO
45780103000150202697_PMJ-2026-23-14/2026,,ANLODIPINO 5MG C/500 CPR BESILAPIN,58.33%,MÉDIO
45780103000150202697_PMJ-2026-23-14/2026,,ANLODIPINO 10MG C/30 CPR (G),55.56%,MÉDIO
45780103000150202697_PMJ-2026-23-14/2026,,ANLODIPINO 5 MG C/30 CPR (G),55.56%,MÉDIO
45780103000150202697_PMJ-2026-23-14/2026,,"LATANOPROSTA+TIMOL.50MCG+5MG /ML 2,5ML (T)",50.51%,MÉDIO
07954480000179202525916_202532301/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525916_202532301/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525916_202532301/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525916_202532301/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525916_202532301/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525914_202524979/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,59.52%,MÉDIO
07954480000179202525914_202524979/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,58.54%,MÉDIO
07954480000179202525914_202524979/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,56.79%,MÉDIO
07954480000179202525914_202524979/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,56.79%,MÉDIO
07954480000179202525914_202524979/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,56.79%,MÉDIO
07954480000179202525917_202522259/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,59.52%,MÉDIO
07954480000179202525917_202522259/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,58.54%,MÉDIO
07954480000179202525917_202522259/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,56.79%,MÉDIO
07954480000179202525917_202522259/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,56.79%,MÉDIO
07954480000179202525917_202522259/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,56.79%,MÉDIO
07954480000179202525911_202526053/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525911_202526053/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
07954605000160202674_90021/2026/2026,,FRALDA M INFANTIL  PCT C/70 FD 280,51.76%,MÉDIO
07954605000160202674_90021/2026/2026,,FRALDA XXG/EGG INFANTIL  PCT C/40 FD 160,50.55%,MÉDIO
07954605000160202674_90021/2026/2026,,FRALDA XG/GG/EG INFANTIL  PCT C/50 FD 200,50.00%,MÉDIO
11022597001244202614_00016/2026,,FRALDA G INFANTIL PCT C/60 FD 240,62.50%,MÉDIO
11022597001244202614_00016/2026,,FRALDA M INFANTIL  PCT C/70 FD 280,62.50%,MÉDIO
11022597001244202614_00016/2026,,FRALDA P INFANTIL PCT C/80 FD 320,62.50%,MÉDIO
11022597001244202614_00016/2026,,FRALDA XXG INFANTIL PCT C/40 FD 160,60.00%,MÉDIO
11022597001244202614_00016/2026,,FRALDA XXG/EGG INFANTIL  PCT C/40 FD 160,55.56%,MÉDIO
3926012000016320267_90004/2026,,"TUBO P/ ASPIRACAO, OXIG, DRENA PVC 2M",50.00%,MÉDIO
00394502000144202514652_90044/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,53.85%,MÉDIO
00394502000144202514652_90044/2025,,"CLOREXIDINA 0,2% SOL.AQUOSA 1000 ML",50.60%,MÉDIO
18431312000620202649_90025/2026,,AGUA BI-DESTILADA SIST. FECH 250ML,59.57%,MÉDIO
18431312000620202649_90025/2026,,AGUA BI-DESTILADA SIST. FECH 500ml,59.57%,MÉDIO
18431312000620202649_90025/2026,,SULFATO FERROSO 125MG/ML 30ML,51.28%,MÉDIO
079546050001602026212_90052/2026,,CLINDAMICINA 300 MG CX/ 16 CAP (I) (G),59.57%,MÉDIO
079546050001602026212_90052/2026,,CLINDAMICINA 600 MG/4ML CX/100 AMP (G),50.00%,MÉDIO
003945440001852026321_90025/2026,,FENOBARBITAL 4% GTS VD 20 ML (G),58.54%,MÉDIO
003945440001852026321_90025/2026,,FENOBARBITAL 100 MG C/200 CPR (B1) (I) (G),50.00%,MÉDIO
607473180001622026149_90110/2026,,DEXCLORFENIRAMINA 2 MG COMP C/500 COMP,53.85%,MÉDIO
607473180001622026149_90110/2026,,TIAMINA 300MG CX C/600 CPR NERVAMIN,52.83%,MÉDIO
607473180001622026149_90110/2026,,TIORIDAZINA 50 MG CX/20 CP(*C) UNITIDAZIN,52.73%,MÉDIO
607473180001622026149_90110/2026,,TIORIDAZINA 100 MG CX/20 CP(*C UNITIDAZIN,52.25%,MÉDIO
607473180001622026149_90110/2026,,CLORPROMAZINA 100MG C/100 CPR CLOPROMAZ,50.91%,MÉDIO
607473180001622026157_90091/2026,,"DESLANOSIDEO 0,2MG/ML 50 AMP 2ML DESLANOL",76.40%,ALTO
607473180001622026157_90091/2026,,ADENOSINA 3MG/ML 2ML IV C/5 AMP,58.23%,MÉDIO
607473180001622026157_90091/2026,,ADENOSINA 3MG/ML 2ML IV C/50AMP (G),56.79%,MÉDIO
607473180001622026157_90091/2026,,CIMETIDINA 300 MG CX/100  AMP.2 ML,56.79%,MÉDIO
607473180001622026157_90091/2026,,DEXAMETASONA 2 MG AMP.1ML CX/100 (G),56.10%,MÉDIO
07954480000179202525929_202525234/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525929_202525234/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
607473180001622026151_90099/2026,,SERTRALINA 50 MG CX/500 COMP. (C1) (I) (G),83.33%,ALTO
607473180001622026151_90099/2026,,CLOPIDOGREL 75 MG CX/30 COMP (I) (G),81.48%,ALTO
607473180001622026151_90099/2026,,SERTRALINA 50 MG CX/490 COM *(C-1) (G),65.31%,MÉDIO
607473180001622026151_90099/2026,,CINARIZINA 75 MG CX/500 COMP. (I) (G),60.87%,MÉDIO
607473180001622026151_90099/2026,,AAS 100 MG INF C/500 CPR,58.82%,MÉDIO
07954480000179202525932_202524047/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,59.52%,MÉDIO
07954480000179202525932_202524047/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,58.54%,MÉDIO
07954480000179202525932_202524047/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,56.79%,MÉDIO
07954480000179202525932_202524047/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,56.79%,MÉDIO
07954480000179202525932_202524047/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,56.79%,MÉDIO
07954480000179202525934_202534871/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525934_202534871/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
5045370300014320269_00003/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
45751435000106202630_00023/2026,,FRASCO P/NUTRICÃO ENTERAL 300ML,85.19%,ALTO
45751435000106202630_00023/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300ML,85.19%,ALTO
45751435000106202630_00023/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300 ML,83.64%,ALTO
45751435000106202630_00023/2026,,FRASCO P/NUTRIÇÃO ENT 300ML TAMPA CRUZ,56.60%,MÉDIO
4637450000019420261047_90060/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
4637450000019420261398_90058/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
03930106000182202653_PE 084/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,62.86%,MÉDIO
03930106000182202654_PE 086/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),52.78%,MÉDIO
03930106000182202655_PE 079/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),52.78%,MÉDIO
34570820000130202632_PE 085/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),53.52%,MÉDIO
27142058000126202675_00028/2026,,PARACETAMOL 500 MG C/500 CPR,62.86%,MÉDIO
27142058000126202675_00028/2026,,PARACETAMOL 200MG/ML FR 15ML,56.41%,MÉDIO
27142058000126202675_00028/2026,,PARACETAMOL 750MG C/480 CPRS,56.41%,MÉDIO
27142058000126202675_00028/2026,,GLIBENCLAMIDA 5 MG CX.C/450 GLICAMIN,53.06%,MÉDIO
27142058000126202675_00028/2026,,METILDOPA 500 MG CX/500 CPR (G),52.94%,MÉDIO
46189718000179202632_00003/2026,,CREME DERMO PROTETOR 60G RESTAURADOR,53.73%,MÉDIO
46189718000179202633_00004/2026,,CREME DERMO PROTETOR 60G RESTAURADOR,53.73%,MÉDIO
184288390001902025368_00464/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
23804149000129202693_Adesão - 13/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.56%,MÉDIO
139370320001602026385_0021/2026/2026,,SULFA+TRIMETOPRIMA SUSP. 100 ML (G),54.55%,MÉDIO
139370320001602026385_0021/2026/2026,,ANFOTERICINA B 50MG 10ML CX.25 ANFORI( T ),52.83%,MÉDIO
139370320001602026386_0022/2026/2026,,RISPERIDONA 3MG C/30 CPR *(C1) (G),55.00%,MÉDIO
139370320001602026386_0022/2026/2026,,RISPERIDONA 2 MG CX/200 CPR *(C1),53.66%,MÉDIO
139370320001602026386_0022/2026/2026,,METOPROLOL 1MG/ML C/5 AMP 5ML,51.28%,MÉDIO
139370320001602026386_0022/2026/2026,,RISPERIDONA 1 MG CX/200 CPR *(C1) (S),51.16%,MÉDIO
139370320001602026386_0022/2026/2026,,RISPERIDONA 3 MG CX/200 CPR *(C-1) (S),50.00%,MÉDIO
138643770001302026237_90190/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
00394700000108202674_90059/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
604480400001222026113_90158/2026,,"SERINGA 0,5 ML C/AGULHA 8,0 X 0,30 P/INSULINA",71.88%,ALTO
604480400001222026113_90158/2026,,"AGULHA 20 X 0,55 24G",66.67%,MÉDIO
604480400001222026113_90158/2026,,"AGULHA 40 X 1,20 18G C/100",63.16%,MÉDIO
607473180001622026169_90086/2026,,"COMPLEXO ""B"" C/500 DRG",66.67%,MÉDIO
607473180001622026169_90086/2026,,"VITAMINA ""C""  500 MG CX/500 CPRS",58.18%,MÉDIO
607473180001622026169_90086/2026,,PROMETAZINA 25 MG CX/200 COMP,54.24%,MÉDIO
607473180001622026169_90086/2026,,"COMPLEXO ""B"" C/100 AMP 2 ML SANTIPLEX",52.31%,MÉDIO
607473180001622026169_90086/2026,,"VITAMINA "" A"" +"" D""  POM.45 GR ROSA BABYMED",52.31%,MÉDIO
12474705000120202649_90053/2026,,"ACIDO PERACETICO 0,2% 5L",82.05%,ALTO
07954480000179202525945_202524662/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,54.55%,MÉDIO
07954480000179202525947_202530474/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525947_202530474/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
07954480000179202525949_202523011/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,50.00%,MÉDIO
07954480000179202525952_202524247/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,59.52%,MÉDIO
07954480000179202525952_202524247/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,58.54%,MÉDIO
07954480000179202525952_202524247/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,56.79%,MÉDIO
07954480000179202525952_202524247/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,56.79%,MÉDIO
07954480000179202525952_202524247/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,56.79%,MÉDIO
07954480000179202525953_202522750/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525953_202522750/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
07954480000179202525954_202530988/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525954_202530988/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525954_202530988/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525954_202530988/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525954_202530988/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
27080605002059202624_00015/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
27080605002059202624_00015/2026,,METADONA 10MG/ML C/25 F/A 1 ML MYTEDOM,54.17%,MÉDIO
27080605002059202624_00015/2026,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,51.49%,MÉDIO
66831959000187202622_00009/2026,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,54.35%,MÉDIO
66831959000187202622_00009/2026,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,53.33%,MÉDIO
66831959000187202622_00009/2026,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,51.69%,MÉDIO
66831959000187202622_00009/2026,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,51.69%,MÉDIO
66831959000187202622_00009/2026,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,51.69%,MÉDIO
17888108000165202610_00006/2026,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,51.43%,MÉDIO
17888108000165202610_00006/2026,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,50.49%,MÉDIO
1834873000014320265_00003/2026,,SUPLEMENTO ALIMENTAR 340 MG CX/510 CPR,50.98%,MÉDIO
11337362000199202595_(6304) | 38-0/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,52.08%,MÉDIO
11337362000199202595_(6304) | 38-0/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,51.61%,MÉDIO
11337362000199202595_(6304) | 38-0/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,51.61%,MÉDIO
11337362000199202595_(6304) | 38-0/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,51.61%,MÉDIO
11337362000199202595_(6304) | 38-0/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,51.06%,MÉDIO
118007310001382025284_PE 53/2026/2025,,SUPLEMENTO ALIMENTAR 340 MG CX/510 CPR,68.97%,MÉDIO
118007310001382025284_PE 53/2026/2025,,FRASCO P/NUTRICÃO ENTERAL 300ML,68.09%,MÉDIO
118007310001382025284_PE 53/2026/2025,,FRASCO P/NUTRIÇÃO ENTERAL 300ML,68.09%,MÉDIO
118007310001382025284_PE 53/2026/2025,,FRASCO P/NUTRIÇÃO ENTERAL 300 ML,66.67%,MÉDIO
18094755000168202636_00004426/2026,,FRASCO P/NUTRICÃO ENTERAL 300ML,68.09%,MÉDIO
18094755000168202636_00004426/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300ML,68.09%,MÉDIO
18094755000168202636_00004426/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300 ML,66.67%,MÉDIO
4535330700010420265_FS000007/26/2026,,MONITOR DE GLICOSE ON CALL PLUS,65.22%,MÉDIO
003945440001852026343_91062/2026,,ACIDO VALPROICO 250 MG CX/25 CAPS.*(C-1),50.00%,MÉDIO
00394700000108202677_90062/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,65.12%,MÉDIO
460684250001332026406_90083/2026,,CATETER TIPO OCULOS PEDIATRICO C/INT NASAL,51.06%,MÉDIO
07954480000179202525964_202525022/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525964_202525022/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525964_202525022/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525964_202525022/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525964_202525022/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525963_202517331/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525963_202517331/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525963_202517331/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525963_202517331/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525963_202517331/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
079546050001602026224_90061/2026/2026,,SACCHAROMYCES BOULARDII 100MG C/12 CAP,50.98%,MÉDIO
079546050001602026224_90061/2026/2026,,"SALBUTAMOL 0,48 MG/ML 120 ML FR  (G)",50.00%,MÉDIO
07954480000179202525968_202518646/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525968_202518646/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525968_202518646/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525968_202518646/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525968_202518646/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525969_202523345/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525969_202523345/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525969_202523345/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525969_202523345/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525969_202523345/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525972_202531997/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525972_202531997/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
67160481000173202640_00003/2026,,FRASCO P/NUTRICÃO ENTERAL 300ML,68.09%,MÉDIO
67160481000173202640_00003/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300ML,68.09%,MÉDIO
67160481000173202640_00003/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300 ML,66.67%,MÉDIO
03930106000182202657_PE 091/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),52.78%,MÉDIO
46854998000192202663_90045/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,50.79%,MÉDIO
1518071400010420266_90002/2026,,"COMPLEXO ""B"" C/500 DRG",57.14%,MÉDIO
46854998000192202668_90050/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,50.79%,MÉDIO
604480400001222026124_90170/2026,,"SORO FISIOLOGICO 0,9 % SF FR 500 ML",95.24%,ALTO
604480400001222026124_90170/2026,,"SORO FISIOLOGICO 0,9 % SF C/50 FR 250 ML",92.96%,ALTO
604480400001222026124_90170/2026,,"SORO FISIOLOGICO 0,9% SF BOLSA 1000ML",89.23%,ALTO
604480400001222026124_90170/2026,,"SORO FISIOLOGICO 0,9 % SF C/60 FR 100 ML",88.24%,ALTO
604480400001222026124_90170/2026,,"SORO FISIOLOGICO 0,9% SF 100ML C/100 BOLSAS",78.26%,ALTO
079546050001602026228_90061/2026,,SACCHAROMYCES BOULARDII 100MG C/12 CAP,59.26%,MÉDIO
079546050001602026228_90061/2026,,SALBUTAMOL 100MCG SPR C/200DOS (I),54.55%,MÉDIO
079546050001602026228_90061/2026,,"SALBUTAMOL 0,48 MG/ML 120 ML FR  (G)",50.00%,MÉDIO
604480400001222026126_90173/2026,,PREDNISOLONA 10 MG/ML 5 ML,60.61%,MÉDIO
604480400001222026126_90173/2026,,TRAMADOL 50 MG/ML C/50 AMP 1ML *(A-2) (G),59.57%,MÉDIO
604480400001222026126_90173/2026,,"DROPERIDOL 2,5 MG/ML CX/50 AMP 1ML* (C-1)",59.26%,MÉDIO
604480400001222026126_90173/2026,,DOPAMINA 50 MG C/50 AMP 10 ML (G),56.41%,MÉDIO
604480400001222026126_90173/2026,,"TIMOLOL 0,5% SOL. OFT. 5 ML",53.33%,MÉDIO
4637450000019420261173_90082/2026,,MASCARA DESC.C/ELAST.TRIPLA BRANCA C/50,50.00%,MÉDIO
4637450000019420261347_90079/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.56%,MÉDIO
12474705000120202653_90065/2026,,"DEXCLORFENIRAMINA 0,4MG FR 120ML",69.39%,MÉDIO
12474705000120202653_90065/2026,,DEXCLORFENIRAMINA 2 MG COMP C/500 COMP,68.00%,MÉDIO
12474705000120202653_90065/2026,,"DEXCLORFENIRAMINA 0,4MG/ML(G) C/50 120ML",60.71%,MÉDIO
12474705000120202653_90065/2026,,"DEXCLORFENIRAMINA (G) 0,4MG/ML C/60FR 100ML",58.62%,MÉDIO
6074731800016220252012_91608/2025,,ACICLOVIR 200 MG CX/30 CPR (G),72.73%,ALTO
6074731800016220252012_91608/2025,,AZITROMICINA 500MG C/500 CPRS (S) (I),62.79%,MÉDIO
6074731800016220252012_91608/2025,,AMIODARONA 200 MG CX/500 CPR (I) (G),61.18%,MÉDIO
6074731800016220252012_91608/2025,,ACICLOVIR 50 MG CREME BISN. 10 GR (G),59.77%,MÉDIO
6074731800016220252012_91608/2025,,AZITROMICINA 500MG PO LIOF CX/ 10 F/A (G),59.34%,MÉDIO
270806050001962026185_00100/2026,,HIDRALAZINA 50 MG CPR C/20,57.69%,MÉDIO
270806050001962026185_00100/2026,,CEFALEXINA 250 MG SUSP ORAL FR 100ML (G),56.25%,MÉDIO
270806050001962026185_00100/2026,,LOSARTANA POTASSICA 50 MG (G) C/30,55.17%,MÉDIO
270806050001962026185_00100/2026,,HIDRALAZINA 20 MG/ML 1ML C/50 NEPRESOL (T),54.55%,MÉDIO
270806050001962026185_00100/2026,,CARBAMAZEPINA 400 MG C/20 CPR (G),52.63%,MÉDIO
1833821000015020262_00023/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
142173270001242025282_SR193D/2025/2025,,LIDOCAINA 2% S/V F/A 20ML EST,78.26%,ALTO
142173270001242025282_SR193D/2025/2025,,LIDOCAINA 2% S/V. CX/25 F/A. 20 ML (G),65.31%,MÉDIO
142173270001242025282_SR193D/2025/2025,,LIDOCAINA 10 % SPRAY 50ML (G),52.94%,MÉDIO
142173270001242025282_SR193D/2025/2025,,LIDOCAINA 2% C/V CX/25 FR.20ML HYPOCAINA,52.83%,MÉDIO
27080605002059202625_001-1/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
449352780001262025320_00119/2025,,SUPLEMENTO ALIMENTAR 340 MG CX/510 CPR,68.97%,MÉDIO
449352780001262025320_00119/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
337810550001352026228_90016/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),50.00%,MÉDIO
46374500000194202513069_90148/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
00394700000108202683_90066/2026,,VALSARTANA 80MG CX/30 CPRS (G),52.63%,MÉDIO
00394700000108202683_90066/2026,,VALSARTANA 320MG CX/30 CPRS (G),51.28%,MÉDIO
00394700000108202683_90066/2026,,VALSARTANA 160 MG CX/30 CPRS (G),50.00%,MÉDIO
00394700000108202684_90067/2026,,ATORVASTATINA CALCICA 20MG C/30 CPR (G),65.45%,MÉDIO
00394700000108202684_90067/2026,,ATORVASTATINA 10MG CX/30 CPRS (G),59.09%,MÉDIO
00394700000108202684_90067/2026,,ATORVASTATINA 40MG CX/30 CPRS (G),59.09%,MÉDIO
424986000001712026858_PE 043/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.56%,MÉDIO
424986000001712026857_PE 040/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
27080605002059202626_002-1/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
27080605002059202626_002-1/2026,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,51.11%,MÉDIO
424986000001712026856_PE 042/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
424986000001712026856_PE 042/26/2026,,SERTRALINA 50 MG CX/490 COM *(C-1) (G),50.00%,MÉDIO
129984580001602026107_PREGAO ELETRONICO: 27/2026/SS/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
424986000001712026863_PE 047/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.56%,MÉDIO
424986000001712026861_PE 045/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
424986000001712026859_PE 044/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
424986000001712026862_PE 046/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.56%,MÉDIO
08742264000122202615_00008/2026,,MASCARA DESC. TRIPLA CAMADA PROT. FACIAL,51.85%,MÉDIO
1225145000013620262_00002/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.56%,MÉDIO
27080605002059202627_010-1/2026,,MONITOR DE GLICOSE ON CALL PLUS,52.00%,MÉDIO
0454378300010020261_00007/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
46599809000182202657_00020/2026,,SONDA URETRAL N.12,61.54%,MÉDIO
46599809000182202657_00020/2026,,"SERINGA 0,5 ML C/AGULHA 8,0 X 0,30 P/INSULINA",53.57%,MÉDIO
48664304000180202635_17 | Processo 36/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,51.52%,MÉDIO
607473180001622026211_90046/2026,,"CATETER TIPO OCULOS ADULTO 1,50",50.00%,MÉDIO
607473180001622026216_90169/2026,,BROMOPRIDA 10MG  CX/100 AMP 2ML (G),63.83%,MÉDIO
607473180001622026216_90169/2026,,BROMOPRIDA 10 MG (G) CAP C/20,59.38%,MÉDIO
607473180001622026216_90169/2026,,BRIMONIDINA 2MG/ML COLIRIO FR 5ML,54.29%,MÉDIO
